sampleTimeStamp.seconds;sampleTimeStamp.microseconds;y;x;alt;vel_north;vel_east;vel_down;roll;pitch;heading;speed;arate_lon;arate_trans;arate_down;accel_x;accel_y;accel_down
1584853148;956013;57.709861353;11.918536822;45.587727883;0.7284916;-5.616855;-0.1202775;-1.2685790081;-4.2433070476;100.7717613;5.663899;-1.799578;1.386526;-18.79424;-0.3637836;2.266166;-0.4292597
1584853149;6154;57.709861649;11.918532085;45.593231829;0.6263808;-5.598475;-0.1247369;-1.2823045426;-4.2059586304;99.826062374;5.633407;0.3812052;2.572178;-19.11605;-0.9855114;1.38308;-1.116277
1584853149;55916;57.709861984;11.918527548;45.601332001;0.5107161;-5.598208;-0.1618243;-1.2865710013;-4.1697098004;98.87493551;5.621456;-3.375957;0.5046215;-19.01044;-0.5636698;2.343875;0.07241616
1584853149;105967;57.709862268;11.918523009;45.609223423;0.3974275;-5.598783;-0.152932;-1.2980577667;-4.132651851;97.909694448;5.612871;-2.802309;0.4339464;-19.45253;-0.2131205;2.534663;0.4204223
1584853149;156026;57.709862503;11.918518475;45.616793587;0.3023954;-5.589339;-0.1344392;-1.276264403;-4.0723994802;96.92781582;5.597513;-0.431707;2.079923;-19.56355;-0.2021854;1.936409;-0.0700794
1584853149;205965;57.709862691;11.918513944;45.624095212;0.1951862;-5.584156;-0.1258748;-1.2286235198;-3.9996518883;95.914569022;5.587565;0.5948802;2.192975;-20.49805;-0.1328867;2.12575;0.3463334
1584853149;255951;57.709862831;11.918509418;45.630816096;0.08290948;-5.577178;-0.1061319;-1.1268719527;-3.9275815529;94.878996168;5.577794;1.259474;2.271285;-20.72756;-0.3505124;2.242088;0.7317491
1584853149;306029;57.709862917;11.918504894;45.63671303;-0.03830487;-5.570982;-0.1072439;-1.0727962008;-3.8778022619;93.826750813;5.571114;-1.745634;1.065074;-21.32225;-0.5091078;1.797417;0.06037462
1584853149;355993;57.709862953;11.918500378;45.642438121;-0.1393533;-5.561245;-0.1022529;-1.0557136385;-3.8288378083;92.752976964;5.562991;-1.017947;1.281837;-21.49303;-0.1566571;2.126947;0.1185687
1584853149;405993;57.709862945;11.918495871;45.647839232;-0.2318521;-5.546497;-0.08811188;-1.0158827179;-3.7689458136;91.658588457;5.551341;0.2114866;2.14141;-21.84195;-0.4537062;1.790628;-0.09242117
1584853149;456024;57.70986289;11.918491375;45.652945675;-0.347629;-5.53152;-0.09049315;-0.97252335508;-3.6910703761;90.54887646;5.542433;-1.115237;2.097732;-22.25116;-0.6306576;2.325396;-0.1646093
1584853149;505998;57.709862786;11.918486894;45.658096449;-0.4572177;-5.510792;-0.09386603;-0.92397544746;-3.5919749838;89.440367477;5.529727;-0.101982;2.578363;-22.1175;-0.2548579;2.394159;0.03510286
1584853149;555982;57.709862628;11.91848243;45.663376186;-0.576479;-5.490734;-0.09816067;-0.87290629234;-3.4642486788;88.334832419;5.520913;-0.8120836;2.657892;-21.98651;-0.1652416;2.377859;0.06615259
1584853149;606086;57.709862417;11.91847798;45.66837137;-0.6856466;-5.470906;-0.08150406;-0.85797759601;-3.3317444697;87.229582918;5.513703;-0.1382374;3.236563;-22.1795;-0.2630809;1.923777;0.04305779
1584853149;655949;57.70986216;11.918473545;45.672963068;-0.7890919;-5.454901;-0.07167109;-0.77382557508;-3.2064409788;86.104663887;5.51168;0.7662683;2.805154;-22.69165;-0.2551467;2.04749;0.5582393
